,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
230,Neukölln,52.4830017089859,13.449999809222,k-fetisch,52.483061135065896,13.441773605013086,Café
231,Neukölln,52.4830017089859,13.449999809222,Crazy Bastard Sauce,52.48356705853624,13.44064934198851,Bistro
232,Neukölln,52.4830017089859,13.449999809222,Zimt & Mehl Manufaktur,52.48473361104862,13.44414627157973,Café
233,Neukölln,52.4830017089859,13.449999809222,Holy Coffee,52.479833459184675,13.443649838260455,Coffee Shop
234,Neukölln,52.4830017089859,13.449999809222,Companion Tea & Coffee,52.48331723887731,13.441134981212718,Coffee Shop
235,Neukölln,52.4830017089859,13.449999809222,Pecados,52.480286,13.443416,Latin American Restaurant
236,Neukölln,52.4830017089859,13.449999809222,Let Them Eat Cake,52.48311277647355,13.441567622507979,Thrift / Vintage Store
237,Neukölln,52.4830017089859,13.449999809222,Weserkrug,52.483508741370706,13.440356254577635,Bar
238,Neukölln,52.4830017089859,13.449999809222,Caffeggiando,52.48067603707893,13.440000066387604,Coffee Shop
239,Neukölln,52.4830017089859,13.449999809222,Am Kiehlufer,52.48592942958994,13.442909717559814,Waterfront
240,Neukölln,52.4830017089859,13.449999809222,On Egin,52.482567525159375,13.441260411196689,Tapas Restaurant
241,Neukölln,52.4830017089859,13.449999809222,Pêle-Mêle,52.479504589221584,13.441588028737131,Vegetarian / Vegan Restaurant
242,Neukölln,52.4830017089859,13.449999809222,Knödelwirtschaft,52.486654,13.439442,Dumpling Restaurant
243,Neukölln,52.4830017089859,13.449999809222,W Pizza,52.48691591181872,13.439900324151909,Pizza Place
244,Neukölln,52.4830017089859,13.449999809222,Café Trinkaus,52.4789134,13.4445034,Café
245,Neukölln,52.4830017089859,13.449999809222,eins44 Kantine Neukölln,52.485255362417014,13.439657817160553,German Restaurant
246,Neukölln,52.4830017089859,13.449999809222,Stadtbad Neukölln,52.479245262119015,13.439937829971313,Pool
247,Neukölln,52.4830017089859,13.449999809222,TiER,52.48495340000144,13.437549744594374,Cocktail Bar
248,Neukölln,52.4830017089859,13.449999809222,mom's Creation,52.48904876640502,13.453765345873867,Vegetarian / Vegan Restaurant
249,Neukölln,52.4830017089859,13.449999809222,BICHOU,52.482467242880354,13.436506649594563,Bistro
250,Neukölln,52.4830017089859,13.449999809222,Konditorei Damaskus,52.48256133724326,13.438805937767029,Pastry Shop
251,Neukölln,52.4830017089859,13.449999809222,Neue Republik Reger,52.49034578063774,13.44900369644165,Vegetarian / Vegan Restaurant
252,Neukölln,52.4830017089859,13.449999809222,Loveburger,52.479015,13.449099,Burger Joint
253,Neukölln,52.4830017089859,13.449999809222,Rotbart,52.4741492705725,13.449253552968257,Bar
254,Neukölln,52.4830017089859,13.449999809222,Prachtwerk,52.47907980698503,13.438402686454733,Café
255,Neukölln,52.4830017089859,13.449999809222,Heimathafen Neukölln,52.47694577044968,13.439722525814265,Indie Theater
256,Neukölln,52.4830017089859,13.449999809222,Dritter Raum,52.477134,13.448106,Café
257,Neukölln,52.4830017089859,13.449999809222,Passage Kino,52.477532904422084,13.439125090358829,Indie Movie Theater
258,Neukölln,52.4830017089859,13.449999809222,Sameheads,52.47801357422616,13.439512698331281,Bar
259,Neukölln,52.4830017089859,13.449999809222,Safari Falafel,52.490836,13.4477,Falafel Restaurant
260,Neukölln,52.4830017089859,13.449999809222,Mendy & Edeltraut,52.48483386269403,13.43790357598979,Bar
261,Neukölln,52.4830017089859,13.449999809222,Rixbox,52.479005733519294,13.43779279156502,Coffee Shop
262,Neukölln,52.4830017089859,13.449999809222,Kindl-Stuben,52.482588017044954,13.438291572332927,German Restaurant
263,Neukölln,52.4830017089859,13.449999809222,Goldelsen,52.48838421888869,13.453120260191566,Café
264,Neukölln,52.4830017089859,13.449999809222,Ä,52.485106735199366,13.437436604583509,Dive Bar
265,Neukölln,52.4830017089859,13.449999809222,NK,52.4861079232943,13.448391801255706,Music Venue
266,Neukölln,52.4830017089859,13.449999809222,Zosse,52.474918,13.443632,Gastropub
267,Neukölln,52.4830017089859,13.449999809222,Föllerei,52.48757148381002,13.437315756069628,German Restaurant
268,Neukölln,52.4830017089859,13.449999809222,Farina,52.491661,13.446347,Pizza Place
269,Neukölln,52.4830017089859,13.449999809222,Ä Stube,52.48507939186846,13.437358129791011,Pub
270,Neukölln,52.4830017089859,13.449999809222,SAVVY Contemporary,52.47684168244228,13.44120383015267,Art Gallery
271,Neukölln,52.4830017089859,13.449999809222,Babbo Bar,52.481695588044566,13.436558246612549,Italian Restaurant
272,Neukölln,52.4830017089859,13.449999809222,Ratzeputz,52.485278926100385,13.437143823953551,Bar
273,Neukölln,52.4830017089859,13.449999809222,Velvet,52.47907882608319,13.438421123549753,Cocktail Bar
274,Neukölln,52.4830017089859,13.449999809222,Al Pasha,52.48359892217908,13.436370938896145,Lebanese Restaurant
275,Neukölln,52.4830017089859,13.449999809222,Café ohne Titel,52.478859,13.448919,Café
276,Neukölln,52.4830017089859,13.449999809222,Alter Roter Löwe Rein,52.47576451922523,13.443177572017891,Bar
277,Neukölln,52.4830017089859,13.449999809222,Café Botanico,52.47731595457574,13.441248048118089,Café
278,Neukölln,52.4830017089859,13.449999809222,Hackbert,52.4782836834271,13.43894695727129,Burger Joint
279,Neukölln,52.4830017089859,13.449999809222,Missis Miller,52.488730133840875,13.439044970689638,Café
280,Neukölln,52.4830017089859,13.449999809222,La Bolognina,52.48241216588175,13.435651487321257,Italian Restaurant
281,Neukölln,52.4830017089859,13.449999809222,Minigolf und Pit-Pat am Hertzbergplatz,52.47790314420611,13.448756564915188,Mini Golf
282,Neukölln,52.4830017089859,13.449999809222,CockTail D'Amore,52.47625154455697,13.457641739592098,Nightclub
283,Neukölln,52.4830017089859,13.449999809222,Wildenbruchplatz,52.484372687145026,13.444119731828037,Park
284,Neukölln,52.4830017089859,13.449999809222,Internet Explorer,52.47642231748866,13.4597647190094,Music Venue
285,Neukölln,52.4830017089859,13.449999809222,Örnek Lahmacun,52.478455,13.438209,Turkish Restaurant
286,Neukölln,52.4830017089859,13.449999809222,Le Brot,52.48344671055487,13.43536830180993,Bakery
287,Neukölln,52.4830017089859,13.449999809222,Il Sogno,52.49071126332193,13.448221244882069,Italian Restaurant
288,Neukölln,52.4830017089859,13.449999809222,Tapas No. 6,52.49013271724425,13.456731572320841,Tapas Restaurant
289,Neukölln,52.4830017089859,13.449999809222,Weichselplatz,52.48803313140116,13.439197540283203,Park
290,Neukölln,52.4830017089859,13.449999809222,nahkauf,52.48385002,13.44758233,Supermarket
291,Neukölln,52.4830017089859,13.449999809222,Kalle Klein,52.489602074554874,13.440141251263642,Restaurant
292,Neukölln,52.4830017089859,13.449999809222,Erika und Hilde,52.48579327912002,13.44217564392462,Bar
293,Neukölln,52.4830017089859,13.449999809222,Rudimarie,52.48894669630567,13.438977133841703,Café
294,Neukölln,52.4830017089859,13.449999809222,Marin,52.47753566227097,13.459598208726911,Turkish Restaurant
295,Neukölln,52.4830017089859,13.449999809222,Mehana Paradis,52.47561506190385,13.447390423245285,Eastern European Restaurant
296,Neukölln,52.4830017089859,13.449999809222,Lidl,52.47521172845513,13.451039045994548,Supermarket
297,Neukölln,52.4830017089859,13.449999809222,Mal so - Mal so,52.47420733526203,13.449353684771335,Café
298,Neukölln,52.4830017089859,13.449999809222,Hindi Restaurant,52.48910549143887,13.451454536241837,Indian Restaurant
299,Neukölln,52.4830017089859,13.449999809222,Zimt & Mehl Manufaktur,52.49043405267648,13.456163414896569,Café
300,Neukölln,52.4830017089859,13.449999809222,T.viet,52.49029022056749,13.455825045080122,Vietnamese Restaurant
301,Neukölln,52.4830017089859,13.449999809222,Spielplatz Weichselplatz,52.48859497262431,13.439186811447144,Playground
302,Neukölln,52.4830017089859,13.449999809222,Rossmann,52.49085868491015,13.456793115366926,Drugstore
303,Neukölln,52.4830017089859,13.449999809222,Hertzbergplatz,52.47767762624687,13.448273454876265,Park
304,Neukölln,52.4830017089859,13.449999809222,REWE,52.48564333790062,13.456866188782215,Supermarket
305,Neukölln,52.4830017089859,13.449999809222,Fritzze,52.49107143555717,13.44759761296911,Ice Cream Shop
306,Neukölln,52.4830017089859,13.449999809222,Lidl,52.4845035,13.4616852,Supermarket
307,Neukölln,52.4830017089859,13.449999809222,Asia Snack,52.49079116971657,13.456958965952934,Snack Place
308,Neukölln,52.4830017089859,13.449999809222,King Döner,52.47498149884583,13.453529123483692,Doner Restaurant
309,Neukölln,52.4830017089859,13.449999809222,Ofenrausch,52.491191,13.449673,Bistro
310,Neukölln,52.4830017089859,13.449999809222,Endorphina Backkunst,52.486027123664265,13.44862265015339,Café
311,Neukölln,52.4830017089859,13.449999809222,REWE,52.47863832692947,13.451015999999981,Supermarket
312,Neukölln,52.4830017089859,13.449999809222,Café Grenzenlos,52.48897388474576,13.453574180603027,Café
313,Neukölln,52.4830017089859,13.449999809222,Saturn,52.490648,13.457394,Electronics Store
314,Neukölln,52.4830017089859,13.449999809222,Desha Lokanta,52.48906064681687,13.453980707680339,Italian Restaurant
315,Neukölln,52.4830017089859,13.449999809222,Die Grüne Apotheke,52.490626128738214,13.456505815448601,Pharmacy
316,Neukölln,52.4830017089859,13.449999809222,H Beermannstraße,52.49084226574793,13.456857204437256,Bus Stop
317,Pankow,52.569595336986104,13.4032354354219,Stück vom Glück,52.56919919919005,13.40020221286038,Café
318,Pankow,52.569595336986104,13.4032354354219,Roji,52.569143,13.40343,Japanese Restaurant
319,Pankow,52.569595336986104,13.4032354354219,Bürgerpark Pankow,52.56999904300118,13.395617008209229,Park
320,Pankow,52.569595336986104,13.4032354354219,liebes bisschen,52.569593,13.410874,Café
321,Pankow,52.569595336986104,13.4032354354219,Eisspatz,52.56995919687778,13.410834093739817,Ice Cream Shop
322,Pankow,52.569595336986104,13.4032354354219,Alte Mälzerei,52.56725292558871,13.403657795895256,Residential Building (Apartment / Condo)
323,Pankow,52.569595336986104,13.4032354354219,Café Paula,52.565724527804065,13.400201153196663,Café
324,Pankow,52.569595336986104,13.4032354354219,Fritz Heyn Café Bar Showroom,52.56315,13.402491,Bar
325,Pankow,52.569595336986104,13.4032354354219,Wo der Bär den Honig holt,52.56571158842466,13.407565231482836,Café
326,Pankow,52.569595336986104,13.4032354354219,Berta Block,52.56354796541086,13.40975390909519,Climbing Gym
327,Pankow,52.569595336986104,13.4032354354219,Janny's Eis,52.57074035407863,13.40798224829901,Ice Cream Shop
328,Pankow,52.569595336986104,13.4032354354219,Eden*****,52.57134225789132,13.411595043768896,Café
329,Pankow,52.569595336986104,13.4032354354219,Argo Athletics,52.56423760038842,13.409709276475512,Gym / Fitness Center
330,Pankow,52.569595336986104,13.4032354354219,dm-drogerie markt,52.567460454788986,13.411328588954916,Drugstore
331,Pankow,52.569595336986104,13.4032354354219,Firenze,52.56547780814537,13.40409842436885,Italian Restaurant
332,Pankow,52.569595336986104,13.4032354354219,Schlosspark Niederschönhausen,52.577017,13.407866,Park
333,Pankow,52.569595336986104,13.4032354354219,dm-drogerie markt,52.569950103759766,13.404806137084961,Drugstore
334,Pankow,52.569595336986104,13.4032354354219,Two Fellas Brewery,52.563103334478484,13.40925612766999,Brewery
335,Pankow,52.569595336986104,13.4032354354219,Zweite Liebe,52.56663413066544,13.409521579742432,Stationery Store
336,Pankow,52.569595336986104,13.4032354354219,Schäfer’s Marktcafé,52.57117009588285,13.409052248971502,Bakery
337,Pankow,52.569595336986104,13.4032354354219,Trattoria Rossini,52.56603,13.39678,Trattoria/Osteria
338,Pankow,52.569595336986104,13.4032354354219,Kinderbauernhof Pinke-Panke,52.569066319189,13.388562866250385,Farm
339,Pankow,52.569595336986104,13.4032354354219,Hey Cheuk Lau,52.57157373631524,13.411797206606447,Chinese Restaurant
340,Pankow,52.569595336986104,13.4032354354219,Rosenrot,52.57128364104611,13.409001231193542,Café
341,Pankow,52.569595336986104,13.4032354354219,Café Sommerlust,52.578126588792635,13.4040766954422,Café
342,Pankow,52.569595336986104,13.4032354354219,Rossmann,52.5700206915857,13.4047750151157,Drugstore
343,Pankow,52.569595336986104,13.4032354354219,Flora Burger,52.56603,13.408566,Burger Joint
344,Pankow,52.569595336986104,13.4032354354219,Schloss Schönhausen,52.57841997382304,13.405648469924927,Palace
345,Pankow,52.569595336986104,13.4032354354219,SchillerBurger,52.56864030996582,13.411780190477359,Burger Joint
346,Pankow,52.569595336986104,13.4032354354219,Fitness First Women Club,52.56982949933151,13.406842052936554,Gym / Fitness Center
347,Pankow,52.569595336986104,13.4032354354219,Milchmanns Kaffeehaus,52.56821197812331,13.412189888627312,Coffee Shop
348,Pankow,52.569595336986104,13.4032354354219,EDEKA Schmitt,52.56726423240363,13.411041204475064,Supermarket
349,Pankow,52.569595336986104,13.4032354354219,Eiche,52.56813486509146,13.399025290754556,Pub
350,Pankow,52.569595336986104,13.4032354354219,Kaufland,52.56982405511648,13.404387279829386,Big Box Store
351,Pankow,52.569595336986104,13.4032354354219,BIO COMPANY,52.570110292619646,13.40475483997751,Organic Grocery
352,Pankow,52.569595336986104,13.4032354354219,Garbátyplatz,52.56727322302387,13.411275744438171,Plaza
353,Pankow,52.569595336986104,13.4032354354219,Kahve Rengi,52.56411569748972,13.392849638315662,Breakfast Spot
354,Pankow,52.569595336986104,13.4032354354219,BackWerk,52.569732,13.403912,Bakery
355,Pankow,52.569595336986104,13.4032354354219,C&A,52.570186793177726,13.405027683319549,Clothing Store
356,Pankow,52.569595336986104,13.4032354354219,Bistro Eßtilo,52.568975,13.399951,Café
357,Pankow,52.569595336986104,13.4032354354219,Lidl,52.5737266,13.3985589,Supermarket
358,Pankow,52.569595336986104,13.4032354354219,PandaGarten,52.56914520263672,13.41120433807373,Sushi Restaurant
359,Pankow,52.569595336986104,13.4032354354219,Ari's Dinner,52.564356414837334,13.392959031041348,Fast Food Restaurant
360,Pankow,52.569595336986104,13.4032354354219,BIP - Bier in Pankow,52.56774275433245,13.397226333618164,Eastern European Restaurant
361,Pankow,52.569595336986104,13.4032354354219,Olivenbaum‎ Bistro,52.56967982698153,13.407156101346315,Greek Restaurant
362,Pankow,52.569595336986104,13.4032354354219,REWE,52.5663095,13.3952934,Supermarket
363,Pankow,52.569595336986104,13.4032354354219,Al Letany Insel,52.56546916115643,13.405662057290053,Falafel Restaurant
364,Pankow,52.569595336986104,13.4032354354219,Mirabelle,52.567738854922865,13.390568528370988,Café
365,Pankow,52.569595336986104,13.4032354354219,HD Hüttendomizil,52.56935920236869,13.398787454061646,German Restaurant
366,Pankow,52.569595336986104,13.4032354354219,Lidl,52.56367494644978,13.41230034828186,Supermarket
367,Pankow,52.569595336986104,13.4032354354219,Yoko Sushi,52.566418325040914,13.396672663007077,Sushi Restaurant
368,Pankow,52.569595336986104,13.4032354354219,Razzak,52.568369,13.3989,Middle Eastern Restaurant
369,Pankow,52.569595336986104,13.4032354354219,Tanzschule Am Bürgerpark,52.56917687045452,13.39791581321311,Dance Studio
370,Pankow,52.569595336986104,13.4032354354219,H Bürgerpark Pankow,52.57123742188698,13.398522488796734,Tram Station
371,Pankow,52.569595336986104,13.4032354354219,Café Nord,52.569048988813115,13.408895305942314,Café
372,Pankow,52.569595336986104,13.4032354354219,Masurenspielplatz,52.56255154545075,13.411238193511963,Playground
373,Pankow,52.569595336986104,13.4032354354219,Flora Garten,52.56579013633296,13.399412896448188,Flower Shop
374,Pankow,52.569595336986104,13.4032354354219,Aral,52.56389236617938,13.407984334654492,Gas Station
375,Pankow,52.569595336986104,13.4032354354219,Rosengarten,52.56979485691449,13.394200801849365,Café
376,Pankow,52.569595336986104,13.4032354354219,Johns Bäckerei & Konditorei,52.56585122562403,13.395728944100421,Bakery
377,Pankow,52.569595336986104,13.4032354354219,Pankow Getränke & Minimarkt,52.56402871627259,13.408177901734584,Convenience Store
378,Pankow,52.569595336986104,13.4032354354219,Edeka Hadlichstraße,52.571597394214514,13.417655916007982,Supermarket
379,Pankow,52.569595336986104,13.4032354354219,BioQuell,52.56263743385031,13.401718679295344,Organic Grocery
380,Pankow,52.569595336986104,13.4032354354219,Bäckerei und Konditorei Thomas Wildschütz,52.56359875202179,13.412514925003052,Bakery
381,Pankow,52.569595336986104,13.4032354354219,Ballettschule Jaskola,52.56322598692596,13.411989050138265,Dance Studio
382,Pankow,52.569595336986104,13.4032354354219,H Lohmestraße,52.56644295472066,13.41593915729455,Bus Stop
383,Pankow,52.569595336986104,13.4032354354219,H Masurenstraße,52.56331331441946,13.412736295406948,Tram Station
384,Pankow,52.569595336986104,13.4032354354219,Heinz-Knobloch-Platz,52.562432,13.411346,Park
385,Pankow,52.569595336986104,13.4032354354219,Forum Pankow,52.57215140317362,13.41714728302819,Shopping Mall
386,Reinickendorf,52.5740928648613,13.345394134521802,Latichte,52.576094028594824,13.348752556321415,German Restaurant
387,Reinickendorf,52.5740928648613,13.345394134521802,Kienhorstpark,52.576746680467316,13.33935507838421,Park
388,Reinickendorf,52.5740928648613,13.345394134521802,La Trattoria Marina,52.5731027686803,13.35935869822512,Trattoria/Osteria
389,Reinickendorf,52.5740928648613,13.345394134521802,Paracelsus-Bad,52.57535508734666,13.347456854839297,Pool
390,Reinickendorf,52.5740928648613,13.345394134521802,PENNY,52.57201030336214,13.359455368087652,Supermarket
391,Reinickendorf,52.5740928648613,13.345394134521802,Ibis Hotel Airport Tegel,52.574747100605485,13.358128434399532,Hotel
392,Reinickendorf,52.5740928648613,13.345394134521802,U Lindauer Allee,52.57525844907998,13.338436847243601,Metro Station
393,Reinickendorf,52.5740928648613,13.345394134521802,Sportplatz Aroser Allee,52.57269861158147,13.352808952331543,Soccer Field
394,Reinickendorf,52.5740928648613,13.345394134521802,S Alt-Reinickendorf,52.577816902463866,13.350942134857178,Light Rail Station
395,Reinickendorf,52.5740928648613,13.345394134521802,Sportplatz Thurgauer Straße,52.57048158678113,13.354965448379517,Soccer Field
396,Reinickendorf,52.5740928648613,13.345394134521802,Cito Reinigung,52.56774645578006,13.350781027210708,Dry Cleaner
397,Reinickendorf,52.5740928648613,13.345394134521802,H Gotthardstraße / Teichstraße,52.566986284749596,13.346714973449707,Bus Stop
398,Reinickendorf,52.5740928648613,13.345394134521802,Netto Marken-Discount,52.5676477,13.3531489,Supermarket
399,Reinickendorf,52.5740928648613,13.345394134521802,Kolpingplatz,52.574022252360486,13.35862398147583,Plaza
400,Reinickendorf,52.5740928648613,13.345394134521802,Commerzbank,52.57377888745565,13.359003353868848,Bank
401,Reinickendorf,52.5740928648613,13.345394134521802,Kopenhagener Apotheke,52.57444107916492,13.35951806749821,Pharmacy
402,Reinickendorf,52.5740928648613,13.345394134521802,U Karl-Bonhoeffer-Nervenklinik,52.57899678903478,13.333202137952576,Metro Station
403,Spandau,52.534072875986006,13.181689262215901,Cruise-In,52.532583940504786,13.178773839777676,Burger Joint
404,Spandau,52.534072875986006,13.181689262215901,EDEKA,52.5338074,13.1682117,Supermarket
405,Spandau,52.534072875986006,13.181689262215901,kfzteile24,52.53349470099693,13.177587635068075,Automotive Shop
406,Spandau,52.534072875986006,13.181689262215901,Dalmacija Grill,52.536487610443224,13.190949237760805,Restaurant
407,Spandau,52.534072875986006,13.181689262215901,Lidl,52.528427,13.188168,Supermarket
408,Spandau,52.534072875986006,13.181689262215901,Telekom Shop,52.534231,13.193812,Mobile Phone Shop
409,Spandau,52.534072875986006,13.181689262215901,Kaufland,52.532246656747354,13.18817106578859,Big Box Store
410,Spandau,52.534072875986006,13.181689262215901,H Nauener Straße,52.53414535163502,13.181980116646496,Bus Stop
411,Spandau,52.534072875986006,13.181689262215901,Bäcker,52.53763984008842,13.188824001221803,Bakery
412,Spandau,52.534072875986006,13.181689262215901,Peek & Cloppenburg,52.53391815837474,13.195264317791043,Clothing Store
413,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Alte Backstube,52.43518053686588,13.257545469237762,Café
414,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Goodtime,52.42968009076629,13.259685388212388,Thai Restaurant
415,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Walter's Coffey,52.42883375121511,13.256322910444933,Bagel Shop
416,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Butter Lindner,52.432821308794395,13.259330523440134,Gourmet Shop
417,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Gartenhaus Café,52.431333,13.25823,Café
418,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Garbatella,52.43757299446411,13.257298646410401,Italian Restaurant
419,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Spirit Yoga Zehlendorf,52.43149235482039,13.257144707795428,Yoga Studio
420,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Piazza Fontana,52.43519563793024,13.257949294254987,Italian Restaurant
421,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Civan's Döner,52.43571654373097,13.260932094396475,Doner Restaurant
422,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Liberty Pizza,52.435619483427054,13.257882893178284,Pizza Place
423,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Block House,52.43157405432615,13.2589731048735,Steakhouse
424,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Fitness First,52.43772417696904,13.262523114681244,Gym / Fitness Center
425,Steglitz-Zehlendorf,52.4329986572859,13.25217088,dm-drogerie markt,52.43357,13.260023,Drugstore
426,Steglitz-Zehlendorf,52.4329986572859,13.25217088,dm-drogerie markt,52.43659914261847,13.261736347420424,Drugstore
427,Steglitz-Zehlendorf,52.4329986572859,13.25217088,BIO COMPANY,52.43370097636679,13.259823277048763,Organic Grocery
428,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Sakura Sushi,52.43567012074667,13.261411623461933,Asian Restaurant
429,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Ristorante Il Nuovo Cristallo,52.429145,13.259685,Italian Restaurant
430,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Aral & REWE To Go Büttner,52.43305731944573,13.237869224922314,Gas Station
431,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Telekom Shop,52.43457819812645,13.26055611977137,Mobile Phone Shop
432,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Café LebensArt,52.43621657368682,13.261363551525063,Café
433,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Sixteen Bites,52.43189452681985,13.259409070014952,Fast Food Restaurant
434,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Gasthaus Kronprinz,52.4381692144769,13.262149305623232,German Restaurant
435,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Bamboo,52.428687472280195,13.25623771063416,Sushi Restaurant
436,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Deutsche Bank Filiale,52.434987300780676,13.259285849896969,Bank
437,Steglitz-Zehlendorf,52.4329986572859,13.25217088,H&M,52.43158,13.259647,Clothing Store
438,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Zehlendorfer Grill,52.430659187300364,13.258585312663849,Doner Restaurant
439,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Lidl,52.4295575,13.2601289,Supermarket
440,Steglitz-Zehlendorf,52.4329986572859,13.25217088,TK Maxx,52.437802304591806,13.262201759245729,Big Box Store
441,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Zehlendorfer Eiche,52.435079193714294,13.26000869828646,Tree
442,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Pizzeria Fatica,52.43437831068834,13.247298142316614,Pizza Place
443,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Zehlendorfer Backwaren,52.43415608849676,13.246856093934053,Lottery Retailer
444,Steglitz-Zehlendorf,52.4329986572859,13.25217088,REWE,52.437089537433856,13.262295330759002,Supermarket
445,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Tomasa,52.43489385337332,13.261979086450642,Café
446,Steglitz-Zehlendorf,52.4329986572859,13.25217088,Schönower Park,52.427645691652216,13.260623036837803,Park
447,Steglitz-Zehlendorf,52.4329986572859,13.25217088,EDEKA Erler,52.42638894,13.24414167,Supermarket
448,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Nuova Mirabella,52.465644056433305,13.384034096833979,Italian Restaurant
449,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Alter Park,52.46287074203469,13.382309408058477,Park
450,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Lidl,52.46797192564404,13.384424904197658,Supermarket
451,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Müllerskind,52.462680782026176,13.381306691069783,Café
452,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,City Chicken,52.464783353188814,13.385706167873973,Fried Chicken Joint
453,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,RISA Chicken,52.466194911143816,13.38532605664186,Fried Chicken Joint
454,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Bosepark,52.462958329071206,13.379771795281743,Park
455,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Trattoria Toscana,52.4715056699932,13.385329206997389,Trattoria/Osteria
456,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Amera,52.46716998881639,13.382751642683369,Italian Restaurant
457,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Franckepark,52.4612132016372,13.388428688049316,Park
458,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Orient Food,52.468418,13.385631,Middle Eastern Restaurant
459,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Post | Postbank,52.46163486571014,13.385154790905387,Post Office
460,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,BAUHAUS,52.468589,13.369569,Hardware Store
461,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Café Klatsch,52.46585700255897,13.38076329559754,Café
462,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,vanille & marille,52.458636,13.381134,Ice Cream Shop
463,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Tonsai Thai,52.45956101571306,13.381932536177759,Thai Restaurant
464,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Café Klangwerk,52.459551,13.382136,Café
465,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,EGE Gemüsekebap,52.459218,13.384774,Doner Restaurant
466,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Bambusstäbchen,52.46664276531108,13.385444816675534,Vietnamese Restaurant
467,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Balli Döner,52.4659823152116,13.385411098485934,Doner Restaurant
468,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,McFIT,52.4698116,13.3736818,Gym / Fitness Center
469,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,ehem. Runway 09R,52.470808563070726,13.393235206604004,Skate Park
470,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Thürmann Bäckerei & Konditorei,52.46076866305522,13.385080280744857,Bakery
471,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Kaiser's,52.46013811509995,13.37553893453953,Supermarket
472,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,dm-drogerie markt,52.459654927667806,13.384770689924675,Drugstore
473,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,TÜV Rheinland,52.464346560906876,13.369168203704817,Business Service
474,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Kaufland,52.467606339462435,13.377067896351205,Big Box Store
475,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,EDEKA,52.46550069347914,13.383998450074037,Supermarket
476,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,Rossmann,52.45956108078195,13.384524458560131,Drugstore
477,Tempelhof-Schöneberg,52.4669990539859,13.383000373219199,REWE,52.46468599301692,13.395111853235562,Supermarket
