,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
54,Charlottenburg,52.509784698486,13.3144178392181,Ma‘Loa Poke Bowl,52.50662,13.310808,Poke Place
55,Charlottenburg,52.509784698486,13.3144178392181,Cafe Lisboa,52.50892643506776,13.307877839400101,Café
56,Charlottenburg,52.509784698486,13.3144178392181,Minakami,52.50658251670329,13.309887437377121,Japanese Restaurant
57,Charlottenburg,52.509784698486,13.3144178392181,Feliz Berlin,52.50776087597454,13.309369097453956,Italian Restaurant
58,Charlottenburg,52.509784698486,13.3144178392181,Kieser Training,52.511849,13.320897,Gym / Fitness Center
59,Charlottenburg,52.509784698486,13.3144178392181,The Olive,52.50755709288193,13.309422091134484,Mediterranean Restaurant
60,Charlottenburg,52.509784698486,13.3144178392181,Layalina Shisha Launge,52.51216877887744,13.315631011330927,Hookah Bar
61,Charlottenburg,52.509784698486,13.3144178392181,REWE City,52.51149410622222,13.309624661822227,Supermarket
62,Charlottenburg,52.509784698486,13.3144178392181,Vodkalounge,52.506937138966876,13.314055506614618,Lounge
63,Charlottenburg,52.509784698486,13.3144178392181,Alnatura,52.51123361698958,13.311908832368095,Organic Grocery
64,Charlottenburg,52.509784698486,13.3144178392181,Eis Michel,52.507900360205575,13.309631720944914,Ice Cream Shop
65,Charlottenburg,52.509784698486,13.3144178392181,Xxx Ramen,52.50659,13.313754,Noodle House
66,Charlottenburg,52.509784698486,13.3144178392181,La Batea,52.507406780548706,13.30941552258981,Latin American Restaurant
67,Charlottenburg,52.509784698486,13.3144178392181,ALDI NORD,52.50698061015089,13.313953481870263,Supermarket
68,Charlottenburg,52.509784698486,13.3144178392181,Chen's Wok,52.513431,13.318671,Chinese Restaurant
69,Charlottenburg,52.509784698486,13.3144178392181,Ibis Styles Berlin an der Oper,52.51168041752415,13.312214648584813,Hotel
70,Charlottenburg,52.509784698486,13.3144178392181,Sing Le,52.509990279437325,13.31448473432074,Asian Restaurant
71,Charlottenburg,52.509784698486,13.3144178392181,U Deutsche Oper,52.51119264047287,13.311905480974712,Metro Station
72,Charlottenburg,52.509784698486,13.3144178392181,BUTLERS,52.51120814569504,13.311869968208002,Furniture / Home Store
73,Charlottenburg,52.509784698486,13.3144178392181,Barbar Bar,52.50759513999999,13.3095296,Bar
74,Charlottenburg,52.509784698486,13.3144178392181,Operncafé,52.51194493825641,13.311109038684222,Café
75,Charlottenburg,52.509784698486,13.3144178392181,mStore M&M:Trading! Berlin-Charlottenburg,52.512396931658685,13.318580083412018,Electronics Store
76,Charlottenburg,52.509784698486,13.3144178392181,Post,52.50636023695375,13.311866190445373,Post Office
77,Charlottenburg-Nord,52.530445098886,13.2961015701217,Belvedere,52.52756734529345,13.295474551659012,Museum
78,Charlottenburg-Nord,52.530445098886,13.2961015701217,Ristorante Dante,52.526276395117634,13.297480051671993,Italian Restaurant
79,Charlottenburg-Nord,52.530445098886,13.2961015701217,Back Lady,52.5304515424243,13.2999587059021,Bakery
80,Charlottenburg-Nord,52.530445098886,13.2961015701217,Gleis 3/4,52.53043952705857,13.30002650161874,Platform
81,Charlottenburg-Nord,52.530445098886,13.2961015701217,U Jungfernheide,52.530621238293826,13.300752639770508,Metro Station
82,Charlottenburg-Nord,52.530445098886,13.2961015701217,Reederei Wolff (RRW) - Schiffahrt Berlin,52.52719759785015,13.296925877553898,Boat or Ferry
83,Charlottenburg-Nord,52.530445098886,13.2961015701217,Dreieck Charlottenburg (4) (13),52.5335059677515,13.2914400100708,Intersection
84,Grunewald,52.4833831787859,13.2658042907217,Hagenplatz,52.48330680715881,13.266409635543823,Plaza
85,Grunewald,52.4833831787859,13.2658042907217,Reinhards Landhaus,52.482858628321324,13.264800310134888,German Restaurant
86,Grunewald,52.4833831787859,13.2658042907217,Wiener am Hagenplatz,52.48374031887544,13.267297958854266,Café
87,Grunewald,52.4833831787859,13.2658042907217,Bosco Verde,52.48256249364841,13.266436064796626,Italian Restaurant
88,Grunewald,52.4833831787859,13.2658042907217,EDEKA Trabener Straße,52.48766529,13.26468207,Supermarket
89,Grunewald,52.4833831787859,13.2658042907217,Ristorante Capriccio,52.48384040705229,13.266961754096908,Italian Restaurant
90,Grunewald,52.4833831787859,13.2658042907217,Viciro GmbH,52.48154729067372,13.268386268841823,Jewelry Store
91,Grunewald,52.4833831787859,13.2658042907217,Europäische Akademie Berlin,52.484547676838204,13.269774477912254,Hotel
92,Grunewald,52.4833831787859,13.2658042907217,"Lawn Tennis Turnier Club ""Rot-Weiss""",52.48441849642843,13.259106207826987,Sports Club
93,Grunewald,52.4833831787859,13.2658042907217,Steinecke Am Bahnhof Grunewald,52.48734262306346,13.263487360302856,Bakery
94,Grunewald,52.4833831787859,13.2658042907217,H S Grunewald,52.48758451826218,13.263398835890898,Bus Stop
95,Grunewald,52.4833831787859,13.2658042907217,Hundekehlesee,52.48262340917277,13.258566856384277,Lake
96,Halensee,52.495975494386,13.2956886292178,Fleischerei Bünger,52.49639,13.292842,Butcher
97,Halensee,52.495975494386,13.2956886292178,La Cave de Bacchus Weinhandel,52.495723954555835,13.29681521987526,Wine Shop
98,Halensee,52.495975494386,13.2956886292178,Sayuri,52.49771903635713,13.295225996146746,Japanese Restaurant
99,Halensee,52.495975494386,13.2956886292178,Rossmann,52.498270053599185,13.297967646988942,Drugstore
100,Halensee,52.495975494386,13.2956886292178,Cups,52.4973884452663,13.291307350385743,Café
101,Halensee,52.495975494386,13.2956886292178,Henriettenplatz,52.49674086387018,13.290994763374329,Plaza
102,Halensee,52.495975494386,13.2956886292178,Haus der 100 Biere,52.49828169255052,13.297111420740737,German Restaurant
103,Halensee,52.495975494386,13.2956886292178,Ach! Niko Ach!,52.49843713159175,13.298388899654581,Greek Restaurant
104,Halensee,52.495975494386,13.2956886292178,Lokahi Loft,52.499588819225195,13.295801812973512,Gym / Fitness Center
105,Halensee,52.495975494386,13.2956886292178,Tre Terre,52.49753011738793,13.296004488318768,Mediterranean Restaurant
106,Halensee,52.495975494386,13.2956886292178,Ku'Damm 101,52.498230085796955,13.295989036560059,Hotel
107,Halensee,52.495975494386,13.2956886292178,Aspria Berlin Ku'damm,52.500102,13.294143,Hotel
108,Halensee,52.495975494386,13.2956886292178,Big Window,52.496249,13.296206,Eastern European Restaurant
109,Halensee,52.495975494386,13.2956886292178,Lidl,52.49186550235231,13.297932126319893,Supermarket
110,Halensee,52.495975494386,13.2956886292178,Piazza Brá,52.49864353417829,13.299682004033542,Italian Restaurant
111,Halensee,52.495975494386,13.2956886292178,Restaurant Tuğra,52.498673,13.298555,Turkish Restaurant
112,Halensee,52.495975494386,13.2956886292178,Scoopy doo,52.4983087,13.2906527,Ice Cream Shop
113,Halensee,52.495975494386,13.2956886292178,De Santi,52.496664667601046,13.292707438284793,Italian Restaurant
114,Halensee,52.495975494386,13.2956886292178,Eis Café Eisgrün,52.49732423389471,13.290991723679316,Ice Cream Shop
115,Halensee,52.495975494386,13.2956886292178,Sa Jour,52.49626848962069,13.294759806270196,Soup Place
116,Halensee,52.495975494386,13.2956886292178,Oriental Snack,52.49686128044804,13.289720204073927,Doner Restaurant
117,Halensee,52.495975494386,13.2956886292178,Dos Ku'damm,52.49691305631686,13.291559683950359,Spanish Restaurant
118,Halensee,52.495975494386,13.2956886292178,Steinecke,52.49734043669604,13.290539171513105,Bakery
119,Halensee,52.495975494386,13.2956886292178,REWE City,52.49790839874549,13.297554350028122,Supermarket
120,Halensee,52.495975494386,13.2956886292178,Caffee Credo,52.495578,13.29837,Café
121,Halensee,52.495975494386,13.2956886292178,Hochmeisterplatz,52.495356295941455,13.300834913097656,Plaza
122,Halensee,52.495975494386,13.2956886292178,Die kleine Weltlaterne,52.49346967943325,13.29911548164287,Bar
123,Halensee,52.495975494386,13.2956886292178,Diamonds Event Location,52.49734987796103,13.292189265342149,Hookah Bar
124,Halensee,52.495975494386,13.2956886292178,Rossmann,52.49804245195814,13.295913114176384,Drugstore
125,Halensee,52.495975494386,13.2956886292178,Hanok,52.49742717635108,13.293463840187103,Korean Restaurant
126,Halensee,52.495975494386,13.2956886292178,Zeitlos,52.49826275097973,13.297435284200757,Cocktail Bar
127,Halensee,52.495975494386,13.2956886292178,Liquor Store,52.49805533385819,13.300087770381014,Cocktail Bar
128,Schmargendorf,52.4757957458597,13.2900476455217,Hofladen im Kiez,52.476835656124074,13.290552324044706,Deli / Bodega
129,Schmargendorf,52.4757957458597,13.2900476455217,Eis da Dalt,52.474504310809266,13.293784260749817,Ice Cream Shop
130,Schmargendorf,52.4757957458597,13.2900476455217,Nuovo Mario,52.47727097716936,13.290030076632476,Italian Restaurant
131,Schmargendorf,52.4757957458597,13.2900476455217,JoCaffè Rösterei,52.47678777564289,13.290627732400011,Coffee Shop
132,Schmargendorf,52.4757957458597,13.2900476455217,Da Antonello,52.47507235146681,13.291605169343462,Italian Restaurant
133,Schmargendorf,52.4757957458597,13.2900476455217,dm-drogerie markt,52.476139,13.289884,Drugstore
134,Schmargendorf,52.4757957458597,13.2900476455217,Dschunke,52.47468,13.293508,Chinese Restaurant
135,Schmargendorf,52.4757957458597,13.2900476455217,Rossmann,52.475277,13.290125,Drugstore
136,Schmargendorf,52.4757957458597,13.2900476455217,I Scream,52.47518973730828,13.290095538807467,Ice Cream Shop
137,Schmargendorf,52.4757957458597,13.2900476455217,Deutsche Bank Filiale,52.474268238444736,13.29329464112186,Bank
138,Schmargendorf,52.4757957458597,13.2900476455217,Looms,52.47706417072388,13.288147842437526,Café
139,Schmargendorf,52.4757957458597,13.2900476455217,Coffee Oase,52.47481020871978,13.292175887527808,Café
140,Schmargendorf,52.4757957458597,13.2900476455217,Berkaer Platz,52.477055300834884,13.288210970506485,Plaza
141,Schmargendorf,52.4757957458597,13.2900476455217,Deutsche Bank SB-Stelle,52.474189,13.293184,ATM
142,Schmargendorf,52.4757957458597,13.2900476455217,Vodafone Shop,52.47486797892311,13.294279008915424,Mobile Phone Shop
143,Schmargendorf,52.4757957458597,13.2900476455217,Der Havelbäcker,52.475331971976445,13.295590762787677,Bakery
144,Westend,52.5161972048604,13.2598075862172,Wiener Conditorei Caffeehaus am Steubenplatz,52.51607075125315,13.260251416623968,Café
145,Westend,52.5161972048604,13.2598075862172,Westend Klause,52.516494,13.260109,Bar
146,Westend,52.5161972048604,13.2598075862172,Rossmann,52.51527688160554,13.262164141438525,Drugstore
147,Westend,52.5161972048604,13.2598075862172,Il Cardinale,52.519547034971666,13.255147232403795,Italian Restaurant
148,Westend,52.5161972048604,13.2598075862172,Orchidee,52.513589832417374,13.264944364095593,Thai Restaurant
149,Westend,52.5161972048604,13.2598075862172,Brixplatz,52.51953823762239,13.255100971313913,Park
150,Westend,52.5161972048604,13.2598075862172,Butter Lindner,52.51619348836823,13.260541009231464,Gourmet Shop
151,Westend,52.5161972048604,13.2598075862172,Cafe Kuhn,52.51555307825961,13.262388034011481,Café
152,Westend,52.5161972048604,13.2598075862172,Ital. Eis Gloria,52.5162587700766,13.260991698685274,Ice Cream Shop
153,Westend,52.5161972048604,13.2598075862172,H U Neu-Westend,52.51627309503223,13.260347843170166,Bus Stop
154,Westend,52.5161972048604,13.2598075862172,U Neu-Westend,52.51619474835671,13.259725570678711,Metro Station
155,Westend,52.5161972048604,13.2598075862172,Il Cardinale,52.516325,13.259847,Italian Restaurant
156,Westend,52.5161972048604,13.2598075862172,Nahkauf Burkart,52.51667387270586,13.26080248631938,Liquor Store
157,Westend,52.5161972048604,13.2598075862172,Steubenplatz,52.51620646150641,13.260896236744173,Plaza
158,Westend,52.5161972048604,13.2598075862172,Bäckerei Zimmermann,52.51791434529462,13.258571651791707,Bakery
159,Westend,52.5161972048604,13.2598075862172,Access Tankstelle,52.514872155045744,13.262471676621514,Gas Station
160,Westend,52.5161972048604,13.2598075862172,Markt Preussenallee,52.5140066752887,13.259734595767975,Food Truck
161,Westend,52.5161972048604,13.2598075862172,EDEKA Wirsich,52.51853387,13.25711301,Supermarket
162,Westend,52.5161972048604,13.2598075862172,"Praxis für Reiki, Massage und physikalische Gefäßtherapie",52.516083,13.254899,Massage Studio
163,Westend,52.5161972048604,13.2598075862172,H Hessenallee,52.51373790510682,13.263158074283185,Bus Stop
164,Westend,52.5161972048604,13.2598075862172,Bäcker Wiedemann,52.51914570999911,13.257386684417725,Bakery
165,Westend,52.5161972048604,13.2598075862172,Imbiss Olympische Brücke,52.51600114531115,13.254158830258532,Fast Food Restaurant
166,Westend,52.5161972048604,13.2598075862172,Ruhwaldpark,52.519596266358505,13.255064770683813,Park
167,Wilmersdorf,52.4829826354859,13.3203697204218,Trattoria Acquolina,52.481967,13.320852,Trattoria/Osteria
168,Wilmersdorf,52.4829826354859,13.3203697204218,EVA Lichtspiele,52.48464151811313,13.320160541709342,Indie Movie Theater
169,Wilmersdorf,52.4829826354859,13.3203697204218,Bistro Katis,52.48191245632279,13.3204895384666,Fast Food Restaurant
170,Wilmersdorf,52.4829826354859,13.3203697204218,Thai-Art,52.486654,13.319444,Thai Restaurant
171,Wilmersdorf,52.4829826354859,13.3203697204218,Volkspark Wilmersdorf,52.48327679259119,13.327703475952148,Park
172,Wilmersdorf,52.4829826354859,13.3203697204218,BIO COMPANY,52.48570423099271,13.32251556908651,Organic Grocery
173,Wilmersdorf,52.4829826354859,13.3203697204218,Rossmann,52.48644727236808,13.321676651243681,Drugstore
174,Wilmersdorf,52.4829826354859,13.3203697204218,Monheim,52.48514046140478,13.320466553424968,Ice Cream Shop
175,Wilmersdorf,52.4829826354859,13.3203697204218,Aral,52.48427111,13.32072707,Gas Station
176,Wilmersdorf,52.4829826354859,13.3203697204218,Berliner Hof,52.481947,13.322407,German Restaurant
177,Wilmersdorf,52.4829826354859,13.3203697204218,La Mia Toscana,52.48208670761737,13.31670713079665,Italian Restaurant
178,Wilmersdorf,52.4829826354859,13.3203697204218,Rabab,52.48109057820265,13.320329658713403,Hookah Bar
179,Wilmersdorf,52.4829826354859,13.3203697204218,West Burger,52.48686340440469,13.322549768532516,Burger Joint
180,Wilmersdorf,52.4829826354859,13.3203697204218,Café am Volkspark,52.482662612451534,13.325965404510498,Café
181,Wilmersdorf,52.4829826354859,13.3203697204218,Back-Art 132,52.486433610055,13.321500226419456,Bakery
182,Wilmersdorf,52.4829826354859,13.3203697204218,Tulum,52.4830587748448,13.320454716849786,Mexican Restaurant
183,Wilmersdorf,52.4829826354859,13.3203697204218,Sushi Miyabi,52.48713535160029,13.322618868340347,Sushi Restaurant
184,Wilmersdorf,52.4829826354859,13.3203697204218,Tegernseer Tönnchen,52.486439541927645,13.31753238293806,Bavarian Restaurant
185,Wilmersdorf,52.4829826354859,13.3203697204218,Istanbul Grill,52.486741701588656,13.320035683184551,Doner Restaurant
186,Wilmersdorf,52.4829826354859,13.3203697204218,Bobsek Burger,52.486797012275915,13.323886164039473,Burger Joint
187,Wilmersdorf,52.4829826354859,13.3203697204218,Pho Bay,52.48650761242479,13.32309816502988,Vietnamese Restaurant
188,Wilmersdorf,52.4829826354859,13.3203697204218,Boulderworx,52.48688055342877,13.318214828154577,Climbing Gym
189,Wilmersdorf,52.4829826354859,13.3203697204218,Thoben's Backwaren,52.486632426429786,13.323771254471179,Bakery
190,Wilmersdorf,52.4829826354859,13.3203697204218,LWERK Restaurant,52.484658,13.320017,Modern European Restaurant
191,Wilmersdorf,52.4829826354859,13.3203697204218,Stadtbad Wilmersdorf I,52.48098077283274,13.31439455529988,Hot Spring
192,Wilmersdorf,52.4829826354859,13.3203697204218,Max & Moritz,52.48670680811843,13.322523863397299,Doner Restaurant
193,Wilmersdorf,52.4829826354859,13.3203697204218,Eco-Express Waschsalon,52.47940528762077,13.320445614939675,Laundromat
194,Friedrichshain,52.512725830086,13.445509910522,Berghain,52.51139574815415,13.443199396133423,Nightclub
195,Friedrichshain,52.512725830086,13.445509910522,Halle,52.51142568714085,13.443023068815007,Music Venue
196,Friedrichshain,52.512725830086,13.445509910522,Panorama Bar,52.511151499307076,13.442995548248291,Nightclub
197,Friedrichshain,52.512725830086,13.445509910522,Kantine am Berghain,52.511478643496496,13.44251811504364,Music Venue
198,Friedrichshain,52.512725830086,13.445509910522,Säule,52.51112184550338,13.442895146194944,Nightclub
199,Friedrichshain,52.512725830086,13.445509910522,Nirgendwo,52.5104097662086,13.444379568099976,Bar
200,Friedrichshain,52.512725830086,13.445509910522,Jäger & Lustig,52.513397027592625,13.447834253311157,Gastropub
201,Friedrichshain,52.512725830086,13.445509910522,Sunflower Hostel,52.509633651953195,13.446248642732158,Hostel
202,Friedrichshain,52.512725830086,13.445509910522,Trattoria Portofino,52.512203,13.448515,Italian Restaurant
203,Friedrichshain,52.512725830086,13.445509910522,Fitness Company,52.51310728437709,13.44085347693652,Gym / Fitness Center
204,Friedrichshain,52.512725830086,13.445509910522,Taverna Kreta,52.512287,13.44801,Greek Restaurant
205,Friedrichshain,52.512725830086,13.445509910522,sunyoga Friedrichshain,52.51113395387012,13.448851752086956,Yoga Studio
206,Friedrichshain,52.512725830086,13.445509910522,Lab.Oratory,52.511360804532224,13.443049192428589,Gay Bar
207,Friedrichshain,52.512725830086,13.445509910522,Kiezsauna,52.5152088929159,13.44890955658569,Sauna / Steam Room
208,Friedrichshain,52.512725830086,13.445509910522,Bierhof Rüdersdorf,52.51134381733078,13.442609310150146,Beer Garden
209,Friedrichshain,52.512725830086,13.445509910522,Sociale Café Bar,52.512005,13.448753,Café
210,Friedrichshain,52.512725830086,13.445509910522,Kiez Vegan,52.511183,13.451631,Vegetarian / Vegan Restaurant
211,Friedrichshain,52.512725830086,13.445509910522,Kiez Hostel Berlin,52.50984960489462,13.447431592103285,Hostel
212,Friedrichshain,52.512725830086,13.445509910522,Oase,52.51049321192495,13.451751232145822,Middle Eastern Restaurant
213,Friedrichshain,52.512725830086,13.445509910522,Waterlily,52.51706154236405,13.446118582819599,Vietnamese Restaurant
214,Friedrichshain,52.512725830086,13.445509910522,METRO Cash & Carry,52.50946947142866,13.44372510910034,Big Box Store
215,Friedrichshain,52.512725830086,13.445509910522,Hirsch,52.51098599097212,13.45048149796056,Pub
216,Friedrichshain,52.512725830086,13.445509910522,HELLWEG,52.509931767617545,13.43978059706477,Hardware Store
217,Friedrichshain,52.512725830086,13.445509910522,Weberwiese,52.51588136025762,13.443660736083984,Park
218,Friedrichshain,52.512725830086,13.445509910522,Pizza Vira,52.51110067963582,13.452019284539272,Italian Restaurant
219,Friedrichshain,52.512725830086,13.445509910522,New Arirang,52.511344,13.45162,Korean Restaurant
220,Friedrichshain,52.512725830086,13.445509910522,Comeniusplatz,52.511831,13.447588,Plaza
221,Friedrichshain,52.512725830086,13.445509910522,Fitcher’s Vogel,52.510390552236196,13.45136783616273,Bar
222,Friedrichshain,52.512725830086,13.445509910522,goodies,52.51145451459145,13.452469110488892,Vegetarian / Vegan Restaurant
223,Friedrichshain,52.512725830086,13.445509910522,Vollkornbäckerei Hartwich,52.512160264529705,13.452550245032537,Bakery
224,Friedrichshain,52.512725830086,13.445509910522,Chipi Chipi Bombón,52.51320538679989,13.452758191047728,Ice Cream Shop
225,Friedrichshain,52.512725830086,13.445509910522,METRO-Fußballhimmel,52.509033,13.443961,Soccer Field
226,Friedrichshain,52.512725830086,13.445509910522,Nuts & Co.,52.51123977179019,13.45206654891982,Gourmet Shop
227,Friedrichshain,52.512725830086,13.445509910522,Milch & Zucker,52.51171261942006,13.45237802022222,Coffee Shop
228,Friedrichshain,52.512725830086,13.445509910522,Kos House,52.516615773834296,13.448673690219332,Greek Restaurant
229,Friedrichshain,52.512725830086,13.445509910522,Madinina,52.51309029552139,13.452794504539401,Caribbean Restaurant
230,Friedrichshain,52.512725830086,13.445509910522,ALDI NORD,52.51110844444058,13.445554375648499,Supermarket
231,Friedrichshain,52.512725830086,13.445509910522,Juncker's Hotel Garni,52.51293059798757,13.451501167590132,Hotel
232,Friedrichshain,52.512725830086,13.445509910522,nu Hotel Berlin,52.512152022127864,13.449112596175954,Hotel
233,Friedrichshain,52.512725830086,13.445509910522,Spud Bencer,52.51068351450363,13.449508957398846,Burger Joint
234,Friedrichshain,52.512725830086,13.445509910522,Kosan Café & Bäckerei,52.516836688484595,13.447888056902215,Coffee Shop
235,Friedrichshain,52.512725830086,13.445509910522,Kala - Coffe Breakfast Deli,52.51188,13.452718,Café
236,Friedrichshain,52.512725830086,13.445509910522,OSTEL Das DDR Hostel Berlin,52.510848468915974,13.438956159647994,Hostel
237,Friedrichshain,52.512725830086,13.445509910522,Backshop Coffee and More,52.512576380297496,13.451991481881306,Bakery
238,Friedrichshain,52.512725830086,13.445509910522,BEZIRKSApotheke,52.5101012342015,13.451090455055237,Pharmacy
239,Friedrichshain,52.512725830086,13.445509910522,Asmen Café Bäckerei,52.51547656398816,13.450301885604857,Bakery
240,Friedrichshain,52.512725830086,13.445509910522,Franz-Mehring-Platz,52.5131087430141,13.439684750212393,Plaza
241,Friedrichshain,52.512725830086,13.445509910522,Acapulco,52.517123,13.446718,Mexican Restaurant
242,Friedrichshain,52.512725830086,13.445509910522,Jasmin Shisha Lounge,52.516726744176445,13.447325923989284,Hookah Bar
243,Friedrichshain,52.512725830086,13.445509910522,ČSA Bar,52.51664007851132,13.442428871953815,Cocktail Bar
244,Friedrichshain,52.512725830086,13.445509910522,McTREK Outdoor Sports,52.516477214884475,13.446602996668796,Sporting Goods Shop
